,delay,station_0,station_1,delay_0,delay_1,sum,synergy,station_0_lat,station_0_lon,station_1_lat,station_1_lon,percent(%)
993,184176586.353,Coney Island - Stillwell Av_0,Broadway_1,16577467.2838,167599119.07,184176586.354,-0.000800013542175,40.577422,-73.981233,40.76182,-73.925508,-4.34373097044e-10
994,305155801.825,34 St - Herald Sq_0,Broadway_1,140234090.533,167599119.07,307833209.603,-2677407.778,40.749643,-73.9878865,40.76182,-73.925508,-0.86975923795
995,244446468.339,Fulton St_0,Broadway_1,78639689.6565,167599119.07,246238808.726,-1792340.3875,40.7097353333,-74.006908,40.76182,-73.925508,-0.727887044601
996,232748968.774,Canal St_2,Broadway_1,66156570.768,167599119.07,233755689.838,-1006721.064,40.720824,-74.005229,40.76182,-73.925508,-0.430672324895
997,226415222.783,Canal St_0,Broadway_1,59872507.0878,167599119.07,227471626.158,-1056403.3748,40.718793,-74.0007127778,40.76182,-73.925508,-0.464411053213
998,222429347.289,Court Sq_0,Broadway_1,60166735.7594,167599119.07,227765854.829,-5336507.5404,40.74731725,-73.945274,40.76182,-73.925508,-2.34297961141
999,369468468.082,Atlantic Av - Barclays Ctr_0,Broadway_1,202337824.543,167599119.07,369936943.613,-468475.531,40.6841504444,-73.9778748889,40.76182,-73.925508,-0.126636590124
1000,256797777.217,Queensboro Plaza_0,Broadway_1,251635172.674,167599119.07,419234291.744,-162436514.527,40.750582,-73.940202,40.76182,-73.925508,-38.7459990096
1001,400050471.103,36 St_0,Broadway_1,233420219.224,167599119.07,401019338.294,-968867.191,40.655144,-74.003549,40.76182,-73.925508,-0.24160111458
1002,402890908.106,Forest Hills - 71 Av_0,Broadway_1,239005252.28,167599119.07,406604371.35,-3713463.244,40.721691,-73.844521,40.76182,-73.925508,-0.913286601339
1003,363508097.366,161 St - Yankee Stadium_0,Broadway_1,197887515.002,167599119.07,365486634.072,-1978536.706,40.8279346667,-73.925711,40.76182,-73.925508,-0.54134310849
1004,193164593.731,36 Av_0,Broadway_1,191517800.086,167599119.07,359116919.156,-165952325.425,40.756804,-73.929575,40.76182,-73.925508,-46.2112244154
1005,356641666.453,Grant Av_0,Broadway_1,192666263.702,167599119.07,360265382.772,-3623716.319,40.677044,-73.86505,40.76182,-73.925508,-1.00584638222
1006,324866923.654,Hunts Point Av_0,Broadway_1,158457927.13,167599119.07,326057046.2,-1190122.546,40.820948,-73.890549,40.76182,-73.925508,-0.36500439413
1007,273719385.646,72 St_2,Broadway_1,108403102.07,167599119.07,276002221.14,-2282835.494,40.768799,-73.958424,40.76182,-73.925508,-0.827107653182
1008,310752734.221,President St_0,Broadway_1,143484676.568,167599119.07,311083795.638,-331061.417,40.667883,-73.950683,40.76182,-73.925508,-0.10642194214
1009,300311059.612,Sterling St_0,Broadway_1,133027782.432,167599119.07,300626901.502,-315841.89,40.662742,-73.95085,40.76182,-73.925508,-0.105061086823
1010,245092913.764,42 St - Port Authority Bus Terminal_0,Broadway_1,78941772.0126,167599119.07,246540891.083,-1447977.3186,40.757308,-73.989735,40.76182,-73.925508,-0.587317305556
1011,372375587.842,Franklin Av_1,Broadway_1,205134091.42,167599119.07,372733210.49,-357622.648,40.670682,-73.958131,40.76182,-73.925508,-0.0959460112314
1012,360074085.932,3 Av - 138 St_0,Broadway_1,194087921.022,167599119.07,361687040.092,-1612954.16,40.810476,-73.926138,40.76182,-73.925508,-0.445952987309
1013,383218756.38,Euclid Av_0,Broadway_1,219364349.561,167599119.07,386963468.631,-3744712.251,40.675377,-73.872106,40.76182,-73.925508,-0.967717253582
1014,208389546.085,39 Av_0,Broadway_1,204933506.546,167599119.07,372532625.616,-164143079.531,40.752882,-73.932755,40.76182,-73.925508,-44.0613971084
1015,346845087.401,Parsons Blvd_0,Broadway_1,181375845.641,167599119.07,348974964.711,-2129877.31,40.707564,-73.803326,40.76182,-73.925508,-0.610323812702
1016,367781137.692,59 St_0,Broadway_1,207149456.813,167599119.07,374748575.883,-6967438.191,40.762526,-73.967967,40.76182,-73.925508,-1.85923006501
1017,307151911.52,14 St - Union Sq_0,Broadway_1,143561929.3,167599119.07,311161048.37,-4009136.85,40.7352045,-73.9902595,40.76182,-73.925508,-1.28844431879
1018,476446053.879,Jackson Hts - Roosevelt Av_0,86 St_1,315917299.582,164172253.089,480089552.671,-3643498.792,40.746644,-73.891338,40.779492,-73.955589,-0.758920657975
1019,595141918.942,149 St - Grand Concourse_0,86 St_1,264481925.8,164172253.089,428654178.889,166487740.053,40.8183983333,-73.926929,40.779492,-73.955589,38.8396400298
1020,401312333.891,125 St_2,86 St_1,256294926.729,164172253.089,420467179.818,-19154845.927,40.804138,-73.937594,40.779492,-73.955589,-4.55561024651
1021,287059919.368,Newkirk Plaza_0,86 St_1,123750250.403,164172253.089,287922503.492,-862584.124,40.635082,-73.962793,40.779492,-73.955589,-0.299588991322
1022,202742247.405,Essex St_0,86 St_1,38814251.2265,164172253.089,202986504.315,-244256.9105,40.718315,-73.987437,40.779492,-73.955589,-0.120331601021
1023,235139073.68,Nostrand Av_1,86 St_1,71000339.244,164172253.089,235172592.333,-33518.653,40.680438,-73.950426,40.779492,-73.955589,-0.0142527888422
1024,175786951.369,25 St_0,86 St_1,11718325.4091,164172253.089,175890578.498,-103627.1291,40.660397,-73.998091,40.779492,-73.955589,-0.0589156792733
1025,487376110.607,Broadway Jct_0,86 St_1,326405791.399,164172253.089,490578044.488,-3201933.881,40.678904,-73.9045792,40.779492,-73.955589,-0.652685931826
1026,272049994.301,145 St_0,86 St_1,83423715.5713,164172253.089,247595968.66,24454025.6407,40.824783,-73.944216,40.779492,-73.955589,9.87658473319
1027,428576564.069,Junction Blvd_0,86 St_1,269649748.36,164172253.089,433822001.449,-5245437.38,40.749145,-73.869527,40.779492,-73.955589,-1.20912202758
1028,438856001.809,Kew Gardens - Union Tpke_0,86 St_1,278833714.346,164172253.089,443005967.435,-4149965.626,40.714441,-73.831008,40.779492,-73.955589,-0.9367742042
1029,356429152.222,Grand Central - 42 St_0,86 St_1,223630136.984,164172253.089,387802390.073,-31373237.851,40.751707,-73.9766866,40.779492,-73.955589,-8.09000631613
1030,370507818.758,3 Av - 149 St_0,86 St_1,221492451.073,164172253.089,385664704.162,-15156885.404,40.816109,-73.917757,40.779492,-73.955589,-3.9300680722
1031,320002284.475,Times Sq - 42 St_0,86 St_1,145182887.829,164172253.089,309355140.918,10647143.557,40.7551308,-73.9870916,40.779492,-73.955589,3.44172187519
1032,180665727.271,Coney Island - Stillwell Av_0,86 St_1,16577467.2838,164172253.089,180749720.373,-83993.1018,40.577422,-73.981233,40.779492,-73.955589,-0.0464692845039
1033,307614576.009,34 St - Herald Sq_0,86 St_1,140234090.533,164172253.089,304406343.622,3208232.387,40.749643,-73.9878865,40.779492,-73.955589,1.0539308573
1034,270220911.878,125 St_3,86 St_1,76107032.3074,164172253.089,240279285.396,29941626.4816,40.811109,-73.952343,40.779492,-73.955589,12.4611767644
1035,252915155.77,96 St_0,86 St_1,74171566.4436,164172253.089,238343819.533,14571336.2374,40.793919,-73.972323,40.779492,-73.955589,6.11357838688
1036,250574253.019,Fulton St_1,86 St_1,89515357.0672,164172253.089,253687610.156,-3113357.1372,40.7102996,-74.0087818,40.779492,-73.955589,-1.22724051651
1037,245994414.093,34 St - Penn Station_0,86 St_1,81124382.4464,164172253.089,245296635.535,697778.5576,40.750373,-73.991057,40.779492,-73.955589,0.284463158688
1038,241376796.094,Fulton St_0,86 St_1,78639689.6565,164172253.089,242811942.745,-1435146.6515,40.7097353333,-74.006908,40.779492,-73.955589,-0.591052744471
1039,244068386.937,W 4 St_0,86 St_1,76243580.2394,164172253.089,240415833.328,3652553.6086,40.732338,-74.000495,40.779492,-73.955589,1.51926499933
1040,231454411.397,Canal St_2,86 St_1,66156570.768,164172253.089,230328823.857,1125587.54,40.720824,-74.005229,40.779492,-73.955589,0.488687226006
1041,226346516.142,Utica Av_0,86 St_1,62383820.4525,164172253.089,226556073.541,-209557.3995,40.679364,-73.930729,40.779492,-73.955589,-0.0924969241496
1042,222541668.543,Canal St_0,86 St_1,59872507.0878,164172253.089,224044760.177,-1503091.6338,40.718793,-74.0007127778,40.779492,-73.955589,-0.670888992277
1043,220200025.869,DeKalb Av_0,86 St_1,56599245.5353,164172253.089,220771498.624,-571472.7553,40.690635,-73.981824,40.779492,-73.955589,-0.258852595947
1044,225874421.081,Court Sq_0,86 St_1,60166735.7594,164172253.089,224338988.848,1535432.2326,40.74731725,-73.945274,40.779492,-73.955589,0.684425048219
1045,216932495.146,Crown Hts - Utica Av_0,86 St_1,53269044.1815,164172253.089,217441297.271,-508802.1245,40.668897,-73.932942,40.779492,-73.955589,-0.233995166
1046,215631028.084,Borough Hall_0,86 St_1,52166897.9996,164172253.089,216339151.089,-708123.0046,40.69273,-73.9900898,40.779492,-73.955589,-0.327320783611
1047,184056016.734,Prospect Av_1,86 St_1,20019529.5006,164172253.089,184191782.59,-135765.8556,40.665414,-73.992872,40.779492,-73.955589,-0.0737089644778
1048,183453076.286,Van Siclen Av_0,86 St_1,19469584.4818,164172253.089,183641837.571,-188761.2848,40.665449,-73.889395,40.779492,-73.955589,-0.1027877347
1049,364855077.228,Atlantic Av - Barclays Ctr_0,86 St_1,202337824.543,164172253.089,366510077.632,-1655000.404,40.6841504444,-73.9778748889,40.779492,-73.955589,-0.451556588755
1050,408093517.736,Queensboro Plaza_0,86 St_1,251635172.674,164172253.089,415807425.763,-7713908.027,40.750582,-73.940202,40.779492,-73.955589,-1.85516360436
1051,396441516.824,36 St_0,86 St_1,233420219.224,164172253.089,397592472.313,-1150955.489,40.655144,-74.003549,40.779492,-73.955589,-0.289481207304
1052,400337368.933,Forest Hills - 71 Av_0,86 St_1,239005252.28,164172253.089,403177505.369,-2840136.436,40.721691,-73.844521,40.779492,-73.955589,-0.704438218447
1053,356587332.399,161 St - Yankee Stadium_0,86 St_1,197887515.002,164172253.089,362059768.091,-5472435.692,40.8279346667,-73.925711,40.779492,-73.955589,-1.51147301476
1054,350686923.095,36 Av_0,86 St_1,191517800.086,164172253.089,355690053.175,-5003130.08,40.756804,-73.929575,40.779492,-73.955589,-1.40659825467
1055,354204655.591,Grant Av_0,86 St_1,192666263.702,164172253.089,356838516.791,-2633861.2,40.677044,-73.86505,40.779492,-73.955589,-0.738110118741
1056,341920357.101,80 St_0,86 St_1,180168726.064,164172253.089,344340979.153,-2420622.052,40.679371,-73.858992,40.779492,-73.955589,-0.702972401935
1057,289432450.759,Hunts Point Av_0,86 St_1,158457927.13,164172253.089,322630180.219,-33197729.46,40.820948,-73.890549,40.779492,-73.955589,-10.2897160574
1058,327506638.297,Broadway_1,86 St_1,167599119.07,164172253.089,331771372.159,-4264733.862,40.76182,-73.925508,40.779492,-73.955589,-1.28544359757
1059,351822822.382,Prospect Park_0,86 St_1,188870530.963,164172253.089,353042784.052,-1219961.67,40.661614,-73.962246,40.779492,-73.955589,-0.34555632493
1060,322754623.242,88 St_0,86 St_1,160529869.789,164172253.089,324702122.878,-1947499.636,40.679843,-73.85147,40.779492,-73.955589,-0.599780382936
1061,272179347.399,72 St_2,86 St_1,108403102.07,164172253.089,272575355.159,-396007.76,40.768799,-73.958424,40.779492,-73.955589,-0.145283772911
1062,305562635.593,President St_0,86 St_1,143484676.568,164172253.089,307656929.657,-2094294.064,40.667883,-73.950683,40.779492,-73.955589,-0.680723839484
1063,295339953.285,Sterling St_0,86 St_1,133027782.432,164172253.089,297200035.521,-1860082.236,40.662742,-73.95085,40.779492,-73.955589,-0.62586877984
1064,309410685.513,Rockaway Blvd_0,86 St_1,146905299.215,164172253.089,311077552.304,-1666866.791,40.680429,-73.843853,40.779492,-73.955589,-0.535836410777
1065,297770352.18,30 Av_0,86 St_1,137043733.026,164172253.089,301215986.115,-3445633.935,40.766779,-73.921479,40.779492,-73.955589,-1.14390805729
1066,264837204.515,Flushing - Main St_0,86 St_1,102467186.766,164172253.089,266639439.855,-1802235.34,40.7596,-73.83003,40.779492,-73.955589,-0.675907262999
1067,262504517.35,181 St_0,86 St_1,99186743.1656,164172253.089,263358996.255,-854478.9046,40.849505,-73.933596,40.779492,-73.955589,-0.324454040588
1068,245732337.821,42 St - Port Authority Bus Terminal_0,86 St_1,78941772.0126,164172253.089,243114025.102,2618312.7194,40.757308,-73.989735,40.779492,-73.955589,1.07698958063
1069,243162041.404,34 St - Penn Station_1,86 St_1,76982130.6167,164172253.089,241154383.706,2007657.6983,40.752287,-73.993391,40.779492,-73.955589,0.83251967783
1070,202721497.912,Whitehall St_0,86 St_1,38805648.0008,164172253.089,202977901.09,-256403.1778,40.703087,-74.012994,40.779492,-73.955589,-0.126320735619
1071,227311263.547,Grand Central - 42 St_1,86 St_1,64389332.9971,164172253.089,228561586.086,-1250322.5391,40.752769,-73.979189,40.779492,-73.955589,-0.547039666862
1072,366749201.992,Franklin Av_1,86 St_1,205134091.42,164172253.089,369306344.509,-2557142.517,40.670682,-73.958131,40.779492,-73.955589,-0.692417705523
1073,316226884.905,3 Av - 138 St_0,86 St_1,194087921.022,164172253.089,358260174.111,-42033289.206,40.810476,-73.926138,40.779492,-73.955589,-11.7326156362
1074,380437832.785,Euclid Av_0,86 St_1,219364349.561,164172253.089,383536602.65,-3098769.865,40.675377,-73.872106,40.779492,-73.955589,-0.807946319488
1075,363587209.458,39 Av_0,86 St_1,204933506.546,164172253.089,369105759.635,-5518550.177,40.752882,-73.932755,40.779492,-73.955589,-1.49511353669
1076,342839794.617,Parsons Blvd_0,86 St_1,181375845.641,164172253.089,345548098.73,-2708304.113,40.707564,-73.803326,40.779492,-73.955589,-0.783770515003
1077,301445727.612,59 St_0,86 St_1,207149456.813,164172253.089,371321709.902,-69875982.29,40.762526,-73.967967,40.779492,-73.955589,-18.81817853
1078,310518551.072,E 180 St_0,86 St_1,157332129.063,164172253.089,321504382.152,-10985831.08,40.841894,-73.873488,40.779492,-73.955589,-3.41700819331
1079,314574326.049,Mets - Willets Point_0,86 St_1,153020025.649,164172253.089,317192278.738,-2617952.689,40.754622,-73.845625,40.779492,-73.955589,-0.825351959832
1080,291019810.146,14 St - Union Sq_0,86 St_1,143561929.3,164172253.089,307734182.389,-16714372.243,40.7352045,-73.9902595,40.779492,-73.955589,-5.43143180041
1081,326673091.091,59 St - Columbus Circle_0,86 St_1,121358401.444,164172253.089,285530654.533,41142436.558,40.768275,-73.9818187143,40.779492,-73.955589,14.4091136643
1082,283386358.363,Winthrop St_0,86 St_1,120862367.674,164172253.089,285034620.763,-1648262.4,40.656652,-73.9502,40.779492,-73.955589,-0.578267438386
1083,271707351.454,168 St - Washington Hts_0,86 St_1,108488210.707,164172253.089,272660463.796,-953112.342,40.840556,-73.940133,40.779492,-73.955589,-0.349560155782
1084,263619226.323,Church Av_0,86 St_1,100825848.874,164172253.089,264998101.963,-1378875.64,40.650843,-73.949575,40.779492,-73.955589,-0.520334157032
1085,243725925.19,Jamaica - 179 St_0,86 St_1,80711043.0593,164172253.089,244883296.148,-1157370.9583,40.712646,-73.783817,40.779492,-73.955589,-0.472621439071
1086,307534089.728,167 St_0,86 St_1,153775176.158,164172253.089,317947429.247,-10413339.519,40.835537,-73.9214,40.779492,-73.955589,-3.27517651068
1087,475655624.036,Jackson Hts - Roosevelt Av_0,88 St_0,315917299.582,160529869.789,476447169.371,-791545.335,40.746644,-73.891338,40.679843,-73.85147,-0.166134964354
1088,424328012.092,149 St - Grand Concourse_0,88 St_0,264481925.8,160529869.789,425011795.589,-683783.497,40.8183983333,-73.926929,40.679843,-73.85147,-0.160885769312
1089,415088811.349,125 St_2,88 St_0,256294926.729,160529869.789,416824796.518,-1735985.169,40.804138,-73.937594,40.679843,-73.85147,-0.416478382165
1090,283513289.553,Newkirk Plaza_0,88 St_0,123750250.403,160529869.789,284280120.192,-766830.639,40.635082,-73.962793,40.679843,-73.85147,-0.269744728714
1091,198936799.967,Essex St_0,88 St_0,38814251.2265,160529869.789,199344121.016,-407321.0485,40.718315,-73.987437,40.679843,-73.85147,-0.204330604999
1092,219473518.405,Nostrand Av_1,88 St_0,71000339.244,160529869.789,231530209.033,-12056690.628,40.680438,-73.950426,40.679843,-73.85147,-5.20739417908
1093,172063139.691,25 St_0,88 St_0,11718325.4091,160529869.789,172248195.198,-185055.5071,40.660397,-73.998091,40.679843,-73.85147,-0.107435382349
1094,328999364.879,Broadway Jct_0,88 St_0,326405791.399,160529869.789,486935661.188,-157936296.309,40.678904,-73.9045792,40.679843,-73.85147,-32.4347360232
1095,426508605.003,Junction Blvd_0,88 St_0,269649748.36,160529869.789,430179618.149,-3671013.146,40.749145,-73.869527,40.679843,-73.85147,-0.85336752164
1096,435043547.31,Kew Gardens - Union Tpke_0,88 St_0,278833714.346,160529869.789,439363584.135,-4320036.825,40.714441,-73.831008,40.679843,-73.85147,-0.983248721786
1097,378417076.481,Grand Central - 42 St_0,88 St_0,223630136.984,160529869.789,384160006.773,-5742930.292,40.751707,-73.9766866,40.679843,-73.85147,-1.4949318489
1098,381550425.261,3 Av - 149 St_0,88 St_0,221492451.073,160529869.789,382022320.862,-471895.601,40.816109,-73.917757,40.679843,-73.85147,-0.123525662044
1099,177107337.072,Coney Island - Stillwell Av_0,88 St_0,16577467.2838,160529869.789,177107337.073,-0.000800013542175,40.577422,-73.981233,40.679843,-73.85147,-4.51711123547e-10
1100,297252779.476,34 St - Herald Sq_0,88 St_0,140234090.533,160529869.789,300763960.322,-3511180.846,40.749643,-73.9878865,40.679843,-73.85147,-1.16742073826
1101,235894496.76,125 St_3,88 St_0,76107032.3074,160529869.789,236636902.096,-742405.3364,40.811109,-73.952343,40.679843,-73.85147,-0.313731852396
1102,236666814.936,Fulton St_0,88 St_0,78639689.6565,160529869.789,239169559.446,-2502744.5095,40.7097353333,-74.006908,40.679843,-73.85147,-1.04643104051
1103,224233658.598,Canal St_2,88 St_0,66156570.768,160529869.789,226686440.557,-2452781.959,40.720824,-74.005229,40.679843,-73.85147,-1.08201529521
1104,219748723.884,Canal St_0,88 St_0,59872507.0878,160529869.789,220402376.877,-653652.9928,40.718793,-74.0007127778,40.679843,-73.85147,-0.296572569708
1105,218230424.653,Court Sq_0,88 St_0,60166735.7594,160529869.789,220696605.548,-2466180.8954,40.74731725,-73.945274,40.679843,-73.85147,-1.11745302528
1106,362313202.378,Atlantic Av - Barclays Ctr_0,88 St_0,202337824.543,160529869.789,362867694.332,-554491.954,40.6841504444,-73.9778748889,40.679843,-73.85147,-0.152808299736
1107,406374922.208,Queensboro Plaza_0,88 St_0,251635172.674,160529869.789,412165042.463,-5790120.255,40.750582,-73.940202,40.679843,-73.85147,-1.4048062447
1108,391936985.777,36 St_0,88 St_0,233420219.224,160529869.789,393950089.013,-2013103.236,40.655144,-74.003549,40.679843,-73.85147,-0.511004640472
1109,398626029.451,Forest Hills - 71 Av_0,88 St_0,239005252.28,160529869.789,399535122.069,-909092.618,40.721691,-73.844521,40.679843,-73.85147,-0.227537597519
1110,356987496.857,161 St - Yankee Stadium_0,88 St_0,197887515.002,160529869.789,358417384.791,-1429887.934,40.8279346667,-73.925711,40.679843,-73.85147,-0.398944915809
1111,347998551.454,36 Av_0,88 St_0,191517800.086,160529869.789,352047669.875,-4049118.421,40.756804,-73.929575,40.679843,-73.85147,-1.15016197166
1112,193338508.083,Grant Av_0,88 St_0,192666263.702,160529869.789,353196133.491,-159857625.408,40.677044,-73.86505,40.679843,-73.85147,-45.2602988113
1113,180514527.404,80 St_0,88 St_0,180168726.064,160529869.789,340698595.853,-160184068.449,40.679371,-73.858992,40.679843,-73.85147,-47.0163570965
1114,318351509.825,Hunts Point Av_0,88 St_0,158457927.13,160529869.789,318987796.919,-636287.094,40.820948,-73.890549,40.679843,-73.85147,-0.199470669457
1115,324691346.982,Broadway_1,88 St_0,167599119.07,160529869.789,328128988.859,-3437641.877,40.76182,-73.925508,40.679843,-73.85147,-1.04764955055
1116,267892886.286,72 St_2,88 St_0,108403102.07,160529869.789,268932971.859,-1040085.573,40.768799,-73.958424,40.679843,-73.85147,-0.386745279246
1117,302917813.936,President St_0,88 St_0,143484676.568,160529869.789,304014546.357,-1096732.421,40.667883,-73.950683,40.679843,-73.85147,-0.360749981914
1118,292528320.172,Sterling St_0,88 St_0,133027782.432,160529869.789,293557652.221,-1029332.049,40.662742,-73.95085,40.679843,-73.85147,-0.350640510037
1119,236620929.835,42 St - Port Authority Bus Terminal_0,88 St_0,78941772.0126,160529869.789,239471641.802,-2850711.9666,40.757308,-73.989735,40.679843,-73.85147,-1.1904173476
1120,196504481.063,Whitehall St_0,88 St_0,38805648.0008,160529869.789,199335517.79,-2831036.7268,40.703087,-74.012994,40.679843,-73.85147,-1.42023697442
1121,223677329.883,Grand Central - 42 St_1,88 St_0,64389332.9971,160529869.789,224919202.786,-1241872.9031,40.752769,-73.979189,40.679843,-73.85147,-0.552141785902
1122,364334067.404,Franklin Av_1,88 St_0,205134091.42,160529869.789,365663961.209,-1329893.805,40.670682,-73.958131,40.679843,-73.85147,-0.363692883653
1123,353366896.941,3 Av - 138 St_0,88 St_0,194087921.022,160529869.789,354617790.811,-1250893.87,40.810476,-73.926138,40.679843,-73.85147,-0.352744250969
1124,220776458.691,Euclid Av_0,88 St_0,219364349.561,160529869.789,379894219.35,-159117760.659,40.675377,-73.872106,40.679843,-73.85147,-41.8847543748
1125,360739476.283,39 Av_0,88 St_0,204933506.546,160529869.789,365463376.335,-4723900.052,40.752882,-73.932755,40.679843,-73.85147,-1.29257823297
1126,339212125.388,Parsons Blvd_0,88 St_0,181375845.641,160529869.789,341905715.43,-2693590.042,40.707564,-73.803326,40.679843,-73.85147,-0.787816617401
1127,364028975.064,59 St_0,88 St_0,207149456.813,160529869.789,367679326.602,-3650351.538,40.762526,-73.967967,40.679843,-73.85147,-0.992808481166
1128,317571870.584,E 180 St_0,88 St_0,157332129.063,160529869.789,317861998.852,-290128.268,40.841894,-73.873488,40.679843,-73.85147,-0.0912749146006
1129,301600083.016,14 St - Union Sq_0,88 St_0,143561929.3,160529869.789,304091799.089,-2491716.073,40.7352045,-73.9902595,40.679843,-73.85147,-0.819396011489
1130,279758828.836,59 St - Columbus Circle_0,88 St_0,121358401.444,160529869.789,281888271.233,-2129442.397,40.768275,-73.9818187143,40.679843,-73.85147,-0.755420716047
1131,280439468.128,Winthrop St_0,88 St_0,120862367.674,160529869.789,281392237.463,-952769.335,40.656652,-73.9502,40.679843,-73.85147,-0.338591193414
1132,268340880.83,168 St - Washington Hts_0,88 St_0,108488210.707,160529869.789,269018080.496,-677199.666,40.840556,-73.940133,40.679843,-73.85147,-0.251730168006
1133,472179552.63,Jackson Hts - Roosevelt Av_0,Hunts Point Av_0,315917299.582,158457927.13,474375226.712,-2195674.082,40.746644,-73.891338,40.820948,-73.890549,-0.462855975262
1134,405539092.531,149 St - Grand Concourse_0,Hunts Point Av_0,264481925.8,158457927.13,422939852.93,-17400760.399,40.8183983333,-73.926929,40.820948,-73.890549,-4.11423995125
1135,263737895.496,125 St_2,Hunts Point Av_0,256294926.729,158457927.13,414752853.859,-151014958.363,40.804138,-73.937594,40.820948,-73.890549,-36.4108304398
1136,281549174.696,Newkirk Plaza_0,Hunts Point Av_0,123750250.403,158457927.13,282208177.533,-659002.837,40.635082,-73.962793,40.820948,-73.890549,-0.233516563113
1137,196685550.918,Essex St_0,Hunts Point Av_0,38814251.2265,158457927.13,197272178.356,-586627.4385,40.718315,-73.987437,40.820948,-73.890549,-0.297369575065
1138,229375206.03,Nostrand Av_1,Hunts Point Av_0,71000339.244,158457927.13,229458266.374,-83060.344,40.680438,-73.950426,40.820948,-73.890549,-0.0361984535631
1139,170023703.375,25 St_0,Hunts Point Av_0,11718325.4091,158457927.13,170176252.539,-152549.1641,40.660397,-73.998091,40.820948,-73.890549,-0.0896418635526
1140,483438104.759,Broadway Jct_0,Hunts Point Av_0,326405791.399,158457927.13,484863718.529,-1425613.77,40.678904,-73.9045792,40.820948,-73.890549,-0.294023601998
1141,240389655.774,145 St_0,Hunts Point Av_0,83423715.5713,158457927.13,241881642.701,-1491986.9273,40.824783,-73.944216,40.820948,-73.890549,-0.61682520039
1142,426697556.088,Junction Blvd_0,Hunts Point Av_0,269649748.36,158457927.13,428107675.49,-1410119.402,40.749145,-73.869527,40.820948,-73.890549,-0.329384284079
1143,435768094.861,Kew Gardens - Union Tpke_0,Hunts Point Av_0,278833714.346,158457927.13,437291641.476,-1523546.615,40.714441,-73.831008,40.820948,-73.890549,-0.348405153562
1144,370190927.243,Grand Central - 42 St_0,Hunts Point Av_0,223630136.984,158457927.13,382088064.114,-11897136.871,40.751707,-73.9766866,40.820948,-73.890549,-3.11371591745
1145,371297482.129,3 Av - 149 St_0,Hunts Point Av_0,221492451.073,158457927.13,379950378.203,-8652896.074,40.816109,-73.917757,40.820948,-73.890549,-2.27737530225
1146,299530282.71,Times Sq - 42 St_0,Hunts Point Av_0,145182887.829,158457927.13,303640814.959,-4110532.249,40.7551308,-73.9870916,40.820948,-73.890549,-1.35374825995
1147,175018052.497,Coney Island - Stillwell Av_0,Hunts Point Av_0,16577467.2838,158457927.13,175035394.414,-17341.9168,40.577422,-73.981233,40.820948,-73.890549,-0.00990766288045
1148,296323309.625,34 St - Herald Sq_0,Hunts Point Av_0,140234090.533,158457927.13,298692017.663,-2368708.038,40.749643,-73.9878865,40.820948,-73.890549,-0.793026896578
1149,234061313.438,125 St_3,Hunts Point Av_0,76107032.3074,158457927.13,234564959.437,-503645.9994,40.811109,-73.952343,40.820948,-73.890549,-0.214714934664
1150,232090469.734,96 St_0,Hunts Point Av_0,74171566.4436,158457927.13,232629493.574,-539023.8396,40.793919,-73.972323,40.820948,-73.890549,-0.231709157476
1151,245056085.405,Fulton St_1,Hunts Point Av_0,89515357.0672,158457927.13,247973284.197,-2917198.7922,40.7102996,-74.0087818,40.820948,-73.890549,-1.17641656505
1152,242296966.703,Kings Hwy_0,Hunts Point Av_0,84282687.3848,158457927.13,242740614.515,-443647.8118,40.60867,-73.957734,40.820948,-73.890549,-0.182766206095
1153,239604469.835,Hoyt - Schermerhorn Sts_0,Hunts Point Av_0,81539629.5011,158457927.13,239997556.631,-393086.7961,40.688484,-73.985001,40.820948,-73.890549,-0.163787832517
1154,236767124.191,34 St - Penn Station_0,Hunts Point Av_0,81124382.4464,158457927.13,239582309.576,-2815185.3854,40.750373,-73.991057,40.820948,-73.890549,-1.17503892102
1155,235141399.416,Fulton St_0,Hunts Point Av_0,78639689.6565,158457927.13,237097616.786,-1956217.3705,40.7097353333,-74.006908,40.820948,-73.890549,-0.825068339789
1156,234198377.239,W 4 St_0,Hunts Point Av_0,76243580.2394,158457927.13,234701507.369,-503130.1304,40.732338,-74.000495,40.820948,-73.890549,-0.214370216893
1157,227442001.403,Broadway-Lafayette St_0,Hunts Point Av_0,69833172.7074,158457927.13,228291099.837,-849098.4344,40.725297,-73.996204,40.820948,-73.890549,-0.371936722459
1158,223659683.491,Canal St_2,Hunts Point Av_0,66156570.768,158457927.13,224614497.898,-954814.407,40.720824,-74.005229,40.820948,-73.890549,-0.425090283991
1159,220726271.483,Utica Av_0,Hunts Point Av_0,62383820.4525,158457927.13,220841747.582,-115476.0995,40.679364,-73.930729,40.820948,-73.890549,-0.0522890715927
1160,217452418.455,Canal St_0,Hunts Point Av_0,59872507.0878,158457927.13,218330434.218,-878015.7628,40.718793,-74.0007127778,40.820948,-73.890549,-0.402149964088
1161,214494103.323,DeKalb Av_0,Hunts Point Av_0,56599245.5353,158457927.13,215057172.665,-563069.3423,40.690635,-73.981824,40.820948,-73.890549,-0.261823093516
1162,218081479.225,Court Sq_0,Hunts Point Av_0,60166735.7594,158457927.13,218624662.889,-543183.6644,40.74731725,-73.945274,40.820948,-73.890549,-0.248454889408
