,delay,station_0,station_1,delay_0,delay_1,sum,synergy,station_0_lat,station_0_lon,station_1_lat,station_1_lon
2882,134058297.844,Crown Hts - Utica Av_0,34 St - Penn Station_0,65796931.84,69334469.21,135131401.05,-1073103.206,40.668897,-73.932942,40.750373,-73.991057
2883,101076265.551,Prospect Av_1,34 St - Penn Station_0,44668166.84,69334469.21,114002636.05,-12926370.499,40.665414,-73.992872,40.750373,-73.991057
2884,100528099.129,Van Siclen Av_0,34 St - Penn Station_0,50320800.0,69334469.21,119655269.21,-19127170.081,40.665449,-73.889395,40.750373,-73.991057
2885,282312598.09,Atlantic Av - Barclays Ctr_0,34 St - Penn Station_0,189349948.0,69334469.21,258684417.21,23628180.88,40.6841504444,-73.9778748889,40.750373,-73.991057
2886,313002665.82,36 St_0,34 St - Penn Station_0,218885155.3,69334469.21,288219624.51,24783041.31,40.655144,-74.003549,40.750373,-73.991057
2887,277723871.969,161 St - Yankee Stadium_0,34 St - Penn Station_0,224782444.8,69334469.21,294116914.01,-16393042.041,40.8279346667,-73.925711,40.750373,-73.991057
2888,272030466.84,Grant Av_0,34 St - Penn Station_0,193507200.0,69334469.21,262841669.21,9188797.63,40.677044,-73.86505,40.750373,-73.991057
2889,246321344.333,Broadway_1,34 St - Penn Station_0,174884400.0,69334469.21,244218869.21,2102475.123,40.76182,-73.925508,40.750373,-73.991057
2890,240240068.63,88 St_0,34 St - Penn Station_0,163116000.0,69334469.21,232450469.21,7789599.42,40.679843,-73.85147,40.750373,-73.991057
2891,187151101.295,72 St_2,34 St - Penn Station_0,216691200.0,69334469.21,286025669.21,-98874567.915,40.768799,-73.958424,40.750373,-73.991057
2892,223083955.2,President St_0,34 St - Penn Station_0,190162800.0,69334469.21,259497269.21,-36413314.01,40.667883,-73.950683,40.750373,-73.991057
2893,212838951.097,Sterling St_0,34 St - Penn Station_0,180536400.0,69334469.21,249870869.21,-37031918.113,40.662742,-73.95085,40.750373,-73.991057
2894,226773348.748,Rockaway Blvd_0,34 St - Penn Station_0,155858400.0,69334469.21,225192869.21,1580479.538,40.680429,-73.843853,40.750373,-73.991057
2895,216209662.306,30 Av_0,34 St - Penn Station_0,149392800.0,69334469.21,218727269.21,-2517606.904,40.766779,-73.921479,40.750373,-73.991057
2896,182134499.054,Flushing - Main St_0,34 St - Penn Station_0,157528800.0,69334469.21,226863269.21,-44728770.156,40.7596,-73.83003,40.750373,-73.991057
2897,161945487.587,42 St - Port Authority Bus Terminal_0,34 St - Penn Station_0,184786800.3,69334469.21,254121269.51,-92175781.923,40.757308,-73.989735,40.750373,-73.991057
2898,160156163.975,34 St - Penn Station_1,34 St - Penn Station_0,160662771.2,69334469.21,229997240.41,-69841076.435,40.752287,-73.993391,40.750373,-73.991057
2899,146119774.837,86 St_4,34 St - Penn Station_0,147834000.0,69334469.21,217168469.21,-71048694.373,40.777891,-73.951787,40.750373,-73.991057
2900,119924139.511,Whitehall St_0,34 St - Penn Station_0,166596572.0,69334469.21,235931041.21,-116006901.699,40.703087,-74.012994,40.750373,-73.991057
2901,393726522.721,Jackson Hts - Roosevelt Av_0,W 4 St_0,301205900.1,85419119.45,386625019.55,7101503.171,40.746644,-73.891338,40.732338,-74.000495
2902,333484380.67,125 St_2,W 4 St_0,281095859.9,85419119.45,366514979.35,-33030598.68,40.804138,-73.937594,40.732338,-74.000495
2903,199342599.545,Newkirk Plaza_0,W 4 St_0,112878557.4,85419119.45,198297676.85,1044922.695,40.635082,-73.962793,40.732338,-74.000495
2904,112376748.878,Essex St_0,W 4 St_0,82901334.71,85419119.45,168320454.16,-55943705.282,40.718315,-73.987437,40.732338,-74.000495
2905,144956501.473,Nostrand Av_1,W 4 St_0,75881384.82,85419119.45,161300504.27,-16344002.797,40.680438,-73.950426,40.732338,-74.000495
2906,87832205.7211,25 St_0,W 4 St_0,39932345.75,85419119.45,125351465.2,-37519259.4789,40.660397,-73.998091,40.732338,-74.000495
2907,401828785.843,Broadway Jct_0,W 4 St_0,279697292.3,85419119.45,365116411.75,36712374.093,40.678904,-73.9045792,40.732338,-74.000495
2908,152568346.282,145 St_0,W 4 St_0,89666349.0,85419119.45,175085468.45,-22517122.168,40.824783,-73.944216,40.732338,-74.000495
2909,352743589.069,Kew Gardens - Union Tpke_0,W 4 St_0,269526592.1,85419119.45,354945711.55,-2202122.481,40.714441,-73.831008,40.732338,-74.000495
2910,297308014.739,3 Av - 149 St_0,W 4 St_0,254329200.0,85419119.45,339748319.45,-42440304.711,40.816109,-73.917757,40.732338,-74.000495
2911,92782549.241,Coney Island - Stillwell Av_0,W 4 St_0,46699045.93,85419119.45,132118165.38,-39335616.139,40.577422,-73.981233,40.732338,-74.000495
2912,205919846.599,34 St - Herald Sq_0,W 4 St_0,90801761.1,85419119.45,176220880.55,29698966.049,40.749643,-73.9878865,40.732338,-74.000495
2913,144034358.216,125 St_3,W 4 St_0,82386176.59,85419119.45,167805296.04,-23770937.824,40.811109,-73.952343,40.732338,-74.000495
2914,151225884.081,96 St_0,W 4 St_0,95031934.86,85419119.45,180451054.31,-29225170.229,40.793919,-73.972323,40.732338,-74.000495
2915,166931177.785,Fulton St_1,W 4 St_0,124752536.0,85419119.45,210171655.45,-43240477.665,40.7102996,-74.0087818,40.732338,-74.000495
2916,159623492.041,34 St - Penn Station_0,W 4 St_0,69334469.21,85419119.45,154753588.66,4869903.381,40.750373,-73.991057,40.732338,-74.000495
2917,154749515.934,Fulton St_0,W 4 St_0,107387530.8,85419119.45,192806650.25,-38057134.316,40.7097353333,-74.006908,40.732338,-74.000495
2918,183148873.983,Canal St_2,W 4 St_0,77276655.69,85419119.45,162695775.14,20453098.843,40.720824,-74.005229,40.732338,-74.000495
2919,137087776.652,Utica Av_0,W 4 St_0,64742442.77,85419119.45,150161562.22,-13073785.568,40.679364,-73.930729,40.732338,-74.000495
2920,158166932.114,Canal St_0,W 4 St_0,61934200.53,85419119.45,147353319.98,10813612.134,40.718793,-74.0007127778,40.732338,-74.000495
2921,133708556.663,DeKalb Av_0,W 4 St_0,53619543.14,85419119.45,139038662.59,-5330105.927,40.690635,-73.981824,40.732338,-74.000495
2922,136818973.462,Court Sq_0,W 4 St_0,71234299.43,85419119.45,156653418.88,-19834445.418,40.74731725,-73.945274,40.732338,-74.000495
2923,129164710.205,Crown Hts - Utica Av_0,W 4 St_0,65796931.84,85419119.45,151216051.29,-22051341.085,40.668897,-73.932942,40.732338,-74.000495
2924,128405132.427,Borough Hall_0,W 4 St_0,52013009.52,85419119.45,137432128.97,-9026996.543,40.69273,-73.9900898,40.732338,-74.000495
2925,95989558.0331,Prospect Av_1,W 4 St_0,44668166.84,85419119.45,130087286.29,-34097728.2569,40.665414,-73.992872,40.732338,-74.000495
2926,95681555.3603,Van Siclen Av_0,W 4 St_0,50320800.0,85419119.45,135739919.45,-40058364.0897,40.665449,-73.889395,40.732338,-74.000495
2927,292590609.765,Atlantic Av - Barclays Ctr_0,W 4 St_0,189349948.0,85419119.45,274769067.45,17821542.315,40.6841504444,-73.9778748889,40.732338,-74.000495
2928,307531280.958,36 St_0,W 4 St_0,218885155.3,85419119.45,304304274.75,3227006.208,40.655144,-74.003549,40.732338,-74.000495
2929,272712697.755,161 St - Yankee Stadium_0,W 4 St_0,224782444.8,85419119.45,310201564.25,-37488866.495,40.8279346667,-73.925711,40.732338,-74.000495
2930,265853035.898,36 Av_0,W 4 St_0,196700400.0,85419119.45,282119519.45,-16266483.552,40.756804,-73.929575,40.732338,-74.000495
2931,266694506.815,Grant Av_0,W 4 St_0,193507200.0,85419119.45,278926319.45,-12231812.635,40.677044,-73.86505,40.732338,-74.000495
2932,242168902.949,Broadway_1,W 4 St_0,174884400.0,85419119.45,260303519.45,-18134616.501,40.76182,-73.925508,40.732338,-74.000495
2933,234926184.719,88 St_0,W 4 St_0,163116000.0,85419119.45,248535119.45,-13608934.731,40.679843,-73.85147,40.732338,-74.000495
2934,183662145.435,72 St_2,W 4 St_0,216691200.0,85419119.45,302110319.45,-118448174.015,40.768799,-73.958424,40.732338,-74.000495
2935,218882790.064,President St_0,W 4 St_0,190162800.0,85419119.45,275581919.45,-56699129.386,40.667883,-73.950683,40.732338,-74.000495
2936,208507509.278,Sterling St_0,W 4 St_0,180536400.0,85419119.45,265955519.45,-57448010.172,40.662742,-73.95085,40.732338,-74.000495
2937,221500695.236,Rockaway Blvd_0,W 4 St_0,155858400.0,85419119.45,241277519.45,-19776824.214,40.680429,-73.843853,40.732338,-74.000495
2938,211911327.163,30 Av_0,W 4 St_0,149392800.0,85419119.45,234811919.45,-22900592.287,40.766779,-73.921479,40.732338,-74.000495
2939,178073902.288,Flushing - Main St_0,W 4 St_0,157528800.0,85419119.45,242947919.45,-64874017.162,40.7596,-73.83003,40.732338,-74.000495
2940,150769764.802,42 St - Port Authority Bus Terminal_0,W 4 St_0,184786800.3,85419119.45,270205919.75,-119436154.948,40.757308,-73.989735,40.732338,-74.000495
2941,147106819.23,34 St - Penn Station_1,W 4 St_0,160662771.2,85419119.45,246081890.65,-98975071.42,40.752287,-73.993391,40.732338,-74.000495
2942,142387524.246,86 St_4,W 4 St_0,147834000.0,85419119.45,233253119.45,-90865595.204,40.777891,-73.951787,40.732338,-74.000495
2943,115059063.907,Whitehall St_0,W 4 St_0,166596572.0,85419119.45,252015691.45,-136956627.543,40.703087,-74.012994,40.732338,-74.000495
2944,392856580.688,Jackson Hts - Roosevelt Av_0,Fulton St_0,301205900.1,107387530.8,408593430.9,-15736850.212,40.746644,-73.891338,40.7097353333,-74.006908
2945,201377272.724,Newkirk Plaza_0,Fulton St_0,112878557.4,107387530.8,220266088.2,-18888815.476,40.635082,-73.962793,40.7097353333,-74.006908
2946,115506874.704,Essex St_0,Fulton St_0,82901334.71,107387530.8,190288865.51,-74781990.806,40.718315,-73.987437,40.7097353333,-74.006908
2947,148934374.228,Nostrand Av_1,Fulton St_0,75881384.82,107387530.8,183268915.62,-34334541.392,40.680438,-73.950426,40.7097353333,-74.006908
2948,90325311.4625,25 St_0,Fulton St_0,39932345.75,107387530.8,147319876.55,-56994565.0875,40.660397,-73.998091,40.7097353333,-74.006908
2949,401070984.755,Broadway Jct_0,Fulton St_0,279697292.3,107387530.8,387084823.1,13986161.655,40.678904,-73.9045792,40.7097353333,-74.006908
2950,354998156.072,Kew Gardens - Union Tpke_0,Fulton St_0,269526592.1,107387530.8,376914122.9,-21915966.828,40.714441,-73.831008,40.7097353333,-74.006908
2951,220907987.865,34 St - Herald Sq_0,Fulton St_0,90801761.1,107387530.8,198189291.9,22718695.965,40.749643,-73.9878865,40.7097353333,-74.006908
2952,278623878.784,Atlantic Av - Barclays Ctr_0,Fulton St_0,189349948.0,107387530.8,296737478.8,-18113600.016,40.6841504444,-73.9778748889,40.7097353333,-74.006908
2953,268403634.889,Grant Av_0,Fulton St_0,193507200.0,107387530.8,300894730.8,-32491095.911,40.677044,-73.86505,40.7097353333,-74.006908
2954,186218360.104,72 St_2,Fulton St_0,216691200.0,107387530.8,324078730.8,-137860370.696,40.768799,-73.958424,40.7097353333,-74.006908
2955,179760519.795,Flushing - Main St_0,Fulton St_0,157528800.0,107387530.8,264916330.8,-85155811.005,40.7596,-73.83003,40.7097353333,-74.006908
2956,156974562.997,42 St - Port Authority Bus Terminal_0,Fulton St_0,184786800.3,107387530.8,292174331.1,-135199768.103,40.757308,-73.989735,40.7097353333,-74.006908
2957,118084424.618,Whitehall St_0,Fulton St_0,166596572.0,107387530.8,273984102.8,-155899678.182,40.703087,-74.012994,40.7097353333,-74.006908
2958,391698350.328,Jackson Hts - Roosevelt Av_0,125 St_3,301205900.1,82386176.59,383592076.69,8106273.638,40.746644,-73.891338,40.811109,-73.952343
2959,358185774.745,125 St_2,125 St_3,281095859.9,82386176.59,363482036.49,-5296261.745,40.804138,-73.937594,40.811109,-73.952343
2960,199630845.731,Newkirk Plaza_0,125 St_3,112878557.4,82386176.59,195264733.99,4366111.741,40.635082,-73.962793,40.811109,-73.952343
2961,114432164.246,Essex St_0,125 St_3,82901334.71,82386176.59,165287511.3,-50855347.054,40.718315,-73.987437,40.811109,-73.952343
2962,146714508.278,Nostrand Av_1,125 St_3,75881384.82,82386176.59,158267561.41,-11553053.132,40.680438,-73.950426,40.811109,-73.952343
2963,87800869.7367,25 St_0,125 St_3,39932345.75,82386176.59,122318522.34,-34517652.6033,40.660397,-73.998091,40.811109,-73.952343
2964,401214677.524,Broadway Jct_0,125 St_3,279697292.3,82386176.59,362083468.89,39131208.634,40.678904,-73.9045792,40.811109,-73.952343
2965,353824112.406,Kew Gardens - Union Tpke_0,125 St_3,269526592.1,82386176.59,351912768.69,1911343.716,40.714441,-73.831008,40.811109,-73.952343
2966,92667674.6132,Coney Island - Stillwell Av_0,125 St_3,46699045.93,82386176.59,129085222.52,-36417547.9068,40.577422,-73.981233,40.811109,-73.952343
2967,214685967.129,34 St - Herald Sq_0,125 St_3,90801761.1,82386176.59,173187937.69,41498029.439,40.749643,-73.9878865,40.811109,-73.952343
2968,153788150.395,Fulton St_0,125 St_3,107387530.8,82386176.59,189773707.39,-35985556.995,40.7097353333,-74.006908,40.811109,-73.952343
2969,138278328.698,Canal St_2,125 St_3,77276655.69,82386176.59,159662832.28,-21384503.582,40.720824,-74.005229,40.811109,-73.952343
2970,136573124.352,Canal St_0,125 St_3,61934200.53,82386176.59,144320377.12,-7747252.768,40.718793,-74.0007127778,40.811109,-73.952343
2971,134535063.762,Court Sq_0,125 St_3,71234299.43,82386176.59,153620476.02,-19085412.258,40.74731725,-73.945274,40.811109,-73.952343
2972,278742648.213,Atlantic Av - Barclays Ctr_0,125 St_3,189349948.0,82386176.59,271736124.59,7006523.623,40.6841504444,-73.9778748889,40.811109,-73.952343
2973,308842620.519,36 St_0,125 St_3,218885155.3,82386176.59,301271331.89,7571288.629,40.655144,-74.003549,40.811109,-73.952343
2974,267894682.725,Grant Av_0,125 St_3,193507200.0,82386176.59,275893376.59,-7998693.865,40.677044,-73.86505,40.811109,-73.952343
2975,243235946.33,Broadway_1,125 St_3,174884400.0,82386176.59,257270576.59,-14034630.26,40.76182,-73.925508,40.811109,-73.952343
2976,184232577.684,72 St_2,125 St_3,216691200.0,82386176.59,299077376.59,-114844798.906,40.768799,-73.958424,40.811109,-73.952343
2977,212765253.59,30 Av_0,125 St_3,149392800.0,82386176.59,231778976.59,-19013723.0,40.766779,-73.921479,40.811109,-73.952343
2978,178295840.258,Flushing - Main St_0,125 St_3,157528800.0,82386176.59,239914976.59,-61619136.332,40.7596,-73.83003,40.811109,-73.952343
2979,144862391.651,42 St - Port Authority Bus Terminal_0,125 St_3,184786800.3,82386176.59,267172976.89,-122310585.239,40.757308,-73.989735,40.811109,-73.952343
2980,114855145.259,Whitehall St_0,125 St_3,166596572.0,82386176.59,248982748.59,-134127603.331,40.703087,-74.012994,40.811109,-73.952343
2981,391417800.853,Jackson Hts - Roosevelt Av_0,42 St - Port Authority Bus Terminal_0,301205900.1,184786800.3,485992700.4,-94574899.547,40.746644,-73.891338,40.757308,-73.989735
2982,343189036.322,149 St - Grand Concourse_0,42 St - Port Authority Bus Terminal_0,284908878.5,184786800.3,469695678.8,-126506642.478,40.8183983333,-73.926929,40.757308,-73.989735
2983,334783374.752,125 St_2,42 St - Port Authority Bus Terminal_0,281095859.9,184786800.3,465882660.2,-131099285.448,40.804138,-73.937594,40.757308,-73.989735
2984,201920842.057,Newkirk Plaza_0,42 St - Port Authority Bus Terminal_0,112878557.4,184786800.3,297665357.7,-95744515.643,40.635082,-73.962793,40.757308,-73.989735
2985,117758843.224,Essex St_0,42 St - Port Authority Bus Terminal_0,82901334.71,184786800.3,267688135.01,-149929291.786,40.718315,-73.987437,40.757308,-73.989735
2986,149049497.089,Nostrand Av_1,42 St - Port Authority Bus Terminal_0,75881384.82,184786800.3,260668185.12,-111618688.031,40.680438,-73.950426,40.757308,-73.989735
2987,90638327.9806,25 St_0,42 St - Port Authority Bus Terminal_0,39932345.75,184786800.3,224719146.05,-134080818.069,40.660397,-73.998091,40.757308,-73.989735
2988,400595367.23,Broadway Jct_0,42 St - Port Authority Bus Terminal_0,279697292.3,184786800.3,464484092.6,-63888725.37,40.678904,-73.9045792,40.757308,-73.989735
2989,346329499.015,Junction Blvd_0,42 St - Port Authority Bus Terminal_0,272507330.6,184786800.3,457294130.9,-110964631.885,40.749145,-73.869527,40.757308,-73.989735
2990,355130448.615,Kew Gardens - Union Tpke_0,42 St - Port Authority Bus Terminal_0,269526592.1,184786800.3,454313392.4,-99182943.785,40.714441,-73.831008,40.757308,-73.989735
2991,303458243.987,Grand Central - 42 St_0,42 St - Port Authority Bus Terminal_0,276309490.9,184786800.3,461096291.2,-157638047.213,40.751707,-73.9766866,40.757308,-73.989735
2992,298609993.475,3 Av - 149 St_0,42 St - Port Authority Bus Terminal_0,254329200.0,184786800.3,439116000.3,-140506006.825,40.816109,-73.917757,40.757308,-73.989735
2993,232901845.347,34 St - Herald Sq_0,42 St - Port Authority Bus Terminal_0,90801761.1,184786800.3,275588561.4,-42686716.053,40.749643,-73.9878865,40.757308,-73.989735
2994,280803058.845,Atlantic Av - Barclays Ctr_0,42 St - Port Authority Bus Terminal_0,189349948.0,184786800.3,374136748.3,-93333689.455,40.6841504444,-73.9778748889,40.757308,-73.989735
2995,328164066.528,Queensboro Plaza_0,42 St - Port Authority Bus Terminal_0,241567386.0,184786800.3,426354186.3,-98190119.772,40.750582,-73.940202,40.757308,-73.989735
2996,311220215.625,36 St_0,42 St - Port Authority Bus Terminal_0,218885155.3,184786800.3,403671955.6,-92451739.975,40.655144,-74.003549,40.757308,-73.989735
2997,315674481.703,Forest Hills - 71 Av_0,42 St - Port Authority Bus Terminal_0,194729005.8,184786800.3,379515806.1,-63841324.397,40.721691,-73.844521,40.757308,-73.989735
2998,273635751.122,161 St - Yankee Stadium_0,42 St - Port Authority Bus Terminal_0,224782444.8,184786800.3,409569245.1,-135933493.978,40.8279346667,-73.925711,40.757308,-73.989735
2999,268709337.768,36 Av_0,42 St - Port Authority Bus Terminal_0,196700400.0,184786800.3,381487200.3,-112777862.532,40.756804,-73.929575,40.757308,-73.989735
3000,268138667.56,Grant Av_0,42 St - Port Authority Bus Terminal_0,193507200.0,184786800.3,378294000.3,-110155332.74,40.677044,-73.86505,40.757308,-73.989735
3001,235926064.497,Hunts Point Av_0,42 St - Port Authority Bus Terminal_0,191325600.0,184786800.3,376112400.3,-140186335.803,40.820948,-73.890549,40.757308,-73.989735
3002,186389160.94,72 St_2,42 St - Port Authority Bus Terminal_0,216691200.0,184786800.3,401478000.3,-215088839.36,40.768799,-73.958424,40.757308,-73.989735
3003,221460688.104,President St_0,42 St - Port Authority Bus Terminal_0,190162800.0,184786800.3,374949600.3,-153488912.196,40.667883,-73.950683,40.757308,-73.989735
3004,282824123.57,Franklin Av_1,42 St - Port Authority Bus Terminal_0,233154443.5,184786800.3,417941243.8,-135117120.23,40.670682,-73.958131,40.757308,-73.989735
3005,271292007.3,3 Av - 138 St_0,42 St - Port Authority Bus Terminal_0,231667200.0,184786800.3,416454000.3,-145161993.0,40.810476,-73.926138,40.757308,-73.989735
3006,294094283.255,Euclid Av_0,42 St - Port Authority Bus Terminal_0,202447500.0,184786800.3,387234300.3,-93140017.045,40.675377,-73.872106,40.757308,-73.989735
3007,281915645.945,39 Av_0,42 St - Port Authority Bus Terminal_0,199249200.0,184786800.3,384036000.3,-102120354.355,40.752882,-73.932755,40.757308,-73.989735
3008,258725635.877,Parsons Blvd_0,42 St - Port Authority Bus Terminal_0,195591600.0,184786800.3,380378400.3,-121652764.423,40.707564,-73.803326,40.757308,-73.989735
3009,289192886.772,59 St_0,42 St - Port Authority Bus Terminal_0,191735687.0,184786800.3,376522487.3,-87329600.528,40.762526,-73.967967,40.757308,-73.989735
3010,390422772.619,Jackson Hts - Roosevelt Av_0,34 St - Penn Station_1,301205900.1,160662771.2,461868671.3,-71445898.681,40.746644,-73.891338,40.752287,-73.993391
3011,340523303.95,149 St - Grand Concourse_0,34 St - Penn Station_1,284908878.5,160662771.2,445571649.7,-105048345.75,40.8183983333,-73.926929,40.752287,-73.993391
3012,332043190.54,125 St_2,34 St - Penn Station_1,281095859.9,160662771.2,441758631.1,-109715440.56,40.804138,-73.937594,40.752287,-73.993391
3013,199816251.176,Newkirk Plaza_0,34 St - Penn Station_1,112878557.4,160662771.2,273541328.6,-73725077.424,40.635082,-73.962793,40.752287,-73.993391
3014,115695460.139,Essex St_0,34 St - Penn Station_1,82901334.71,160662771.2,243564105.91,-127868645.771,40.718315,-73.987437,40.752287,-73.993391
3015,146170493.467,Nostrand Av_1,34 St - Penn Station_1,75881384.82,160662771.2,236544156.02,-90373662.553,40.680438,-73.950426,40.752287,-73.993391
3016,88658643.1187,25 St_0,34 St - Penn Station_1,39932345.75,160662771.2,200595116.95,-111936473.831,40.660397,-73.998091,40.752287,-73.993391
3017,397715183.13,Broadway Jct_0,34 St - Penn Station_1,279697292.3,160662771.2,440360063.5,-42644880.37,40.678904,-73.9045792,40.752287,-73.993391
3018,344414554.84,Junction Blvd_0,34 St - Penn Station_1,272507330.6,160662771.2,433170101.8,-88755546.96,40.749145,-73.869527,40.752287,-73.993391
3019,353551619.821,Kew Gardens - Union Tpke_0,34 St - Penn Station_1,269526592.1,160662771.2,430189363.3,-76637743.479,40.714441,-73.831008,40.752287,-73.993391
3020,301605779.855,Grand Central - 42 St_0,34 St - Penn Station_1,276309490.9,160662771.2,436972262.1,-135366482.245,40.751707,-73.9766866,40.752287,-73.993391
3021,296895821.521,3 Av - 149 St_0,34 St - Penn Station_1,254329200.0,160662771.2,414991971.2,-118096149.679,40.816109,-73.917757,40.752287,-73.993391
3022,93533757.875,Coney Island - Stillwell Av_0,34 St - Penn Station_1,46699045.93,160662771.2,207361817.13,-113828059.255,40.577422,-73.981233,40.752287,-73.993391
3023,230545438.776,34 St - Herald Sq_0,34 St - Penn Station_1,90801761.1,160662771.2,251464532.3,-20919093.524,40.749643,-73.9878865,40.752287,-73.993391
3024,145063071.88,125 St_3,34 St - Penn Station_1,82386176.59,160662771.2,243048947.79,-97985875.91,40.811109,-73.952343,40.752287,-73.993391
3025,155104908.141,Fulton St_0,34 St - Penn Station_1,107387530.8,160662771.2,268050302.0,-112945393.859,40.7097353333,-74.006908,40.752287,-73.993391
3026,138438837.945,Canal St_2,34 St - Penn Station_1,77276655.69,160662771.2,237939426.89,-99500588.945,40.720824,-74.005229,40.752287,-73.993391
3027,137060177.59,Canal St_0,34 St - Penn Station_1,61934200.53,160662771.2,222596971.73,-85536794.14,40.718793,-74.0007127778,40.752287,-73.993391
3028,133274621.766,DeKalb Av_0,34 St - Penn Station_1,53619543.14,160662771.2,214282314.34,-81007692.574,40.690635,-73.981824,40.752287,-73.993391
3029,136595429.172,Court Sq_0,34 St - Penn Station_1,71234299.43,160662771.2,231897070.63,-95301641.458,40.74731725,-73.945274,40.752287,-73.993391
3030,130200492.929,Crown Hts - Utica Av_0,34 St - Penn Station_1,65796931.84,160662771.2,226459703.04,-96259210.111,40.668897,-73.932942,40.752287,-73.993391
3031,96919571.0159,Prospect Av_1,34 St - Penn Station_1,44668166.84,160662771.2,205330938.04,-108411367.024,40.665414,-73.992872,40.752287,-73.993391
3032,96409061.6968,Van Siclen Av_0,34 St - Penn Station_1,50320800.0,160662771.2,210983571.2,-114574509.503,40.665449,-73.889395,40.752287,-73.993391
3033,279328693.044,Atlantic Av - Barclays Ctr_0,34 St - Penn Station_1,189349948.0,160662771.2,350012719.2,-70684026.156,40.6841504444,-73.9778748889,40.752287,-73.993391
3034,326646157.107,Queensboro Plaza_0,34 St - Penn Station_1,241567386.0,160662771.2,402230157.2,-75584000.093,40.750582,-73.940202,40.752287,-73.993391
3035,308569785.839,36 St_0,34 St - Penn Station_1,218885155.3,160662771.2,379547926.5,-70978140.661,40.655144,-74.003549,40.752287,-73.993391
3036,314519097.449,Forest Hills - 71 Av_0,34 St - Penn Station_1,194729005.8,160662771.2,355391777.0,-40872679.551,40.721691,-73.844521,40.752287,-73.993391
3037,272148464.463,161 St - Yankee Stadium_0,34 St - Penn Station_1,224782444.8,160662771.2,385445216.0,-113296751.537,40.8279346667,-73.925711,40.752287,-73.993391
3038,267051621.406,36 Av_0,34 St - Penn Station_1,196700400.0,160662771.2,357363171.2,-90311549.794,40.756804,-73.929575,40.752287,-73.993391
3039,266012952.852,Grant Av_0,34 St - Penn Station_1,193507200.0,160662771.2,354169971.2,-88157018.348,40.677044,-73.86505,40.752287,-73.993391
3040,253773334.639,80 St_0,34 St - Penn Station_1,172328400.0,160662771.2,332991171.2,-79217836.561,40.679371,-73.858992,40.752287,-73.993391
3041,233757752.118,Hunts Point Av_0,34 St - Penn Station_1,191325600.0,160662771.2,351988371.2,-118230619.082,40.820948,-73.890549,40.752287,-73.993391
3042,243413754.787,Broadway_1,34 St - Penn Station_1,174884400.0,160662771.2,335547171.2,-92133416.413,40.76182,-73.925508,40.752287,-73.993391
3043,234418155.624,88 St_0,34 St - Penn Station_1,163116000.0,160662771.2,323778771.2,-89360615.576,40.679843,-73.85147,40.752287,-73.993391
3044,184585085.613,72 St_2,34 St - Penn Station_1,216691200.0,160662771.2,377353971.2,-192768885.587,40.768799,-73.958424,40.752287,-73.993391
3045,219369624.231,President St_0,34 St - Penn Station_1,190162800.0,160662771.2,350825571.2,-131455946.969,40.667883,-73.950683,40.752287,-73.993391
3046,208980901.051,Sterling St_0,34 St - Penn Station_1,180536400.0,160662771.2,341199171.2,-132218270.149,40.662742,-73.95085,40.752287,-73.993391
3047,140070806.231,42 St - Port Authority Bus Terminal_0,34 St - Penn Station_1,184786800.3,160662771.2,345449571.5,-205378765.269,40.757308,-73.989735,40.752287,-73.993391
3048,115782171.157,Whitehall St_0,34 St - Penn Station_1,166596572.0,160662771.2,327259343.2,-211477172.043,40.703087,-74.012994,40.752287,-73.993391
3049,141298697.296,Grand Central - 42 St_1,34 St - Penn Station_1,166557698.0,160662771.2,327220469.2,-185921771.904,40.752769,-73.979189,40.752287,-73.993391
3050,280693130.824,Franklin Av_1,34 St - Penn Station_1,233154443.5,160662771.2,393817214.7,-113124083.876,40.670682,-73.958131,40.752287,-73.993391
3051,269057456.366,3 Av - 138 St_0,34 St - Penn Station_1,231667200.0,160662771.2,392329971.2,-123272514.834,40.810476,-73.926138,40.752287,-73.993391
3052,291960814.882,Euclid Av_0,34 St - Penn Station_1,202447500.0,160662771.2,363110271.2,-71149456.318,40.675377,-73.872106,40.752287,-73.993391
3053,280296013.455,39 Av_0,34 St - Penn Station_1,199249200.0,160662771.2,359911971.2,-79615957.745,40.752882,-73.932755,40.752287,-73.993391
3054,256737002.755,Parsons Blvd_0,34 St - Penn Station_1,195591600.0,160662771.2,356254371.2,-99517368.445,40.707564,-73.803326,40.752287,-73.993391
3055,286540665.224,59 St_0,34 St - Penn Station_1,191735687.0,160662771.2,352398458.2,-65857792.976,40.762526,-73.967967,40.752287,-73.993391
3056,233245717.782,E 180 St_0,34 St - Penn Station_1,172069200.0,160662771.2,332731971.2,-99486253.418,40.841894,-73.873488,40.752287,-73.993391
3057,228783542.293,Mets - Willets Point_0,34 St - Penn Station_1,161791200.0,160662771.2,322453971.2,-93670428.907,40.754622,-73.845625,40.752287,-73.993391
3058,222303711.115,14 St - Union Sq_0,34 St - Penn Station_1,181991702.3,160662771.2,342654473.5,-120350762.385,40.7352045,-73.9902595,40.752287,-73.993391
3059,188342291.303,59 St - Columbus Circle_0,34 St - Penn Station_1,163710140.3,160662771.2,324372911.5,-136030620.197,40.768275,-73.9818187143,40.752287,-73.993391
