,delay,station_0,station_1,station_0_lat,station_0_lon,station_1_lat,station_1_lon
531,376196400.0,3 Av - 138 St_0,Winthrop St_0,40.810476,-73.926138,40.656652,-73.9502
532,369465250.445,161 St - Yankee Stadium_0,Winthrop St_0,40.8279346667,-73.925711,40.656652,-73.9502
533,359945397.783,36 St_0,Winthrop St_0,40.655144,-74.003549,40.656652,-73.9502
534,359438400.0,72 St_2,Winthrop St_0,40.768799,-73.958424,40.656652,-73.9502
535,345921900.0,Euclid Av_0,Winthrop St_0,40.675377,-73.872106,40.656652,-73.9502
536,344332800.0,39 Av_0,Winthrop St_0,40.752882,-73.932755,40.656652,-73.9502
537,341784000.0,36 Av_0,Winthrop St_0,40.756804,-73.929575,40.656652,-73.9502
538,340179036.259,Forest Hills - 71 Av_0,Winthrop St_0,40.721691,-73.844521,40.656652,-73.9502
539,340012800.0,Parsons Blvd_0,Winthrop St_0,40.707564,-73.803326,40.656652,-73.9502
540,337233600.0,Grant Av_0,Winthrop St_0,40.677044,-73.86505,40.656652,-73.9502
541,336160800.0,Hunts Point Av_0,Winthrop St_0,40.820948,-73.890549,40.656652,-73.9502
542,335314827.968,59 St_0,Winthrop St_0,40.762526,-73.967967,40.656652,-73.9502
543,328013264.608,42 St - Port Authority Bus Terminal_0,Winthrop St_0,40.757308,-73.989735,40.656652,-73.9502
544,322572991.684,14 St - Union Sq_0,Winthrop St_0,40.7352045,-73.9902595,40.656652,-73.9502
545,320058000.0,Broadway_1,Winthrop St_0,40.76182,-73.925508,40.656652,-73.9502
546,316990800.0,E 180 St_0,Winthrop St_0,40.841894,-73.873488,40.656652,-73.9502
547,316375200.0,80 St_0,Winthrop St_0,40.679371,-73.858992,40.656652,-73.9502
548,314550281.756,Atlantic Av - Barclays Ctr_0,Winthrop St_0,40.6841504444,-73.9778748889,40.656652,-73.9502
549,233809643.46,Franklin Av_1,Winthrop St_0,40.670682,-73.958131,40.656652,-73.9502
550,190576800.0,President St_0,Winthrop St_0,40.667883,-73.950683,40.656652,-73.9502
551,180662400.0,Sterling St_0,Winthrop St_0,40.662742,-73.95085,40.656652,-73.9502
552,444736281.511,Jackson Hts - Roosevelt Av_0,Broadway_1,40.746644,-73.891338,40.76182,-73.925508
553,434642053.625,149 St - Grand Concourse_0,Broadway_1,40.8183983333,-73.926929,40.76182,-73.925508
554,429288510.539,125 St_2,Broadway_1,40.804138,-73.937594,40.76182,-73.925508
555,426714605.051,Broadway Jct_0,Broadway_1,40.678904,-73.9045792,40.76182,-73.925508
556,418730234.103,Grand Central - 42 St_0,Broadway_1,40.751707,-73.9766866,40.76182,-73.925508
557,416954630.648,Junction Blvd_0,Broadway_1,40.749145,-73.869527,40.76182,-73.925508
558,416046524.775,Kew Gardens - Union Tpke_0,Broadway_1,40.714441,-73.831008,40.76182,-73.925508
559,404247600.0,3 Av - 149 St_0,Broadway_1,40.816109,-73.917757,40.76182,-73.925508
560,390489712.548,Lexington Av/63 St_0,Broadway_1,40.764629,-73.966113,40.76182,-73.925508
561,383224878.939,Franklin Av_1,Broadway_1,40.670682,-73.958131,40.76182,-73.925508
562,380430000.0,3 Av - 138 St_0,Broadway_1,40.810476,-73.926138,40.76182,-73.925508
563,374190144.245,161 St - Yankee Stadium_0,Broadway_1,40.8279346667,-73.925711,40.76182,-73.925508
564,368851250.283,36 St_0,Broadway_1,40.655144,-74.003549,40.76182,-73.925508
565,365310000.0,72 St_2,Broadway_1,40.768799,-73.958424,40.76182,-73.925508
566,349925100.0,Euclid Av_0,Broadway_1,40.675377,-73.872106,40.76182,-73.925508
567,343461600.0,Parsons Blvd_0,Broadway_1,40.707564,-73.803326,40.76182,-73.925508
568,341577175.768,Forest Hills - 71 Av_0,Broadway_1,40.721691,-73.844521,40.76182,-73.925508
569,341038800.0,Grant Av_0,Broadway_1,40.677044,-73.86505,40.76182,-73.925508
570,340628400.0,Hunts Point Av_0,Broadway_1,40.820948,-73.890549,40.76182,-73.925508
571,340268400.0,President St_0,Broadway_1,40.667883,-73.950683,40.76182,-73.925508
572,339609663.75,Atlantic Av - Barclays Ctr_0,Broadway_1,40.6841504444,-73.9778748889,40.76182,-73.925508
573,337029818.221,59 St_0,Broadway_1,40.762526,-73.967967,40.76182,-73.925508
574,331812038.381,42 St - Port Authority Bus Terminal_0,Broadway_1,40.757308,-73.989735,40.76182,-73.925508
575,330667200.0,Sterling St_0,Broadway_1,40.662742,-73.95085,40.76182,-73.925508
576,328665032.467,14 St - Union Sq_0,Broadway_1,40.7352045,-73.9902595,40.76182,-73.925508
577,242802185.955,Queensboro Plaza_0,Broadway_1,40.750582,-73.940202,40.76182,-73.925508
578,200343600.0,39 Av_0,Broadway_1,40.752882,-73.932755,40.76182,-73.925508
579,197038800.0,36 Av_0,Broadway_1,40.756804,-73.929575,40.76182,-73.925508
580,444371646.085,Jackson Hts - Roosevelt Av_0,168 St - Washington Hts_0,40.746644,-73.891338,40.840556,-73.940133
581,424920908.744,149 St - Grand Concourse_0,168 St - Washington Hts_0,40.8183983333,-73.926929,40.840556,-73.940133
582,423674567.183,Broadway Jct_0,168 St - Washington Hts_0,40.678904,-73.9045792,40.840556,-73.940133
583,421272781.473,125 St_2,168 St - Washington Hts_0,40.804138,-73.937594,40.840556,-73.940133
584,418347565.548,Grand Central - 42 St_0,168 St - Washington Hts_0,40.751707,-73.9766866,40.840556,-73.940133
585,416215605.669,Junction Blvd_0,168 St - Washington Hts_0,40.749145,-73.869527,40.840556,-73.940133
586,413385798.289,Kew Gardens - Union Tpke_0,168 St - Washington Hts_0,40.714441,-73.831008,40.840556,-73.940133
587,396157027.15,3 Av - 149 St_0,168 St - Washington Hts_0,40.816109,-73.917757,40.840556,-73.940133
588,386132626.733,Lexington Av/63 St_0,168 St - Washington Hts_0,40.764629,-73.966113,40.840556,-73.940133
589,385733451.703,Queensboro Plaza_0,168 St - Washington Hts_0,40.750582,-73.940202,40.840556,-73.940133
590,377567250.496,Franklin Av_1,168 St - Washington Hts_0,40.670682,-73.958131,40.840556,-73.940133
591,373190842.251,3 Av - 138 St_0,168 St - Washington Hts_0,40.810476,-73.926138,40.840556,-73.940133
592,363202169.865,161 St - Yankee Stadium_0,168 St - Washington Hts_0,40.8279346667,-73.925711,40.840556,-73.940133
593,363090058.915,36 St_0,168 St - Washington Hts_0,40.655144,-74.003549,40.840556,-73.940133
594,360565380.771,72 St_2,168 St - Washington Hts_0,40.768799,-73.958424,40.840556,-73.940133
595,346645680.771,Euclid Av_0,168 St - Washington Hts_0,40.675377,-73.872106,40.840556,-73.940133
596,343725998.335,39 Av_0,168 St - Washington Hts_0,40.752882,-73.932755,40.840556,-73.940133
597,341177198.335,36 Av_0,168 St - Washington Hts_0,40.756804,-73.929575,40.840556,-73.940133
598,340058524.91,Parsons Blvd_0,168 St - Washington Hts_0,40.707564,-73.803326,40.840556,-73.940133
599,338923141.546,Forest Hills - 71 Av_0,168 St - Washington Hts_0,40.721691,-73.844521,40.840556,-73.940133
600,337759380.771,Grant Av_0,168 St - Washington Hts_0,40.677044,-73.86505,40.840556,-73.940133
601,336542050.307,59 St_0,168 St - Washington Hts_0,40.762526,-73.967967,40.840556,-73.940133
602,334728180.771,President St_0,168 St - Washington Hts_0,40.667883,-73.950683,40.840556,-73.940133
603,333999860.325,Atlantic Av - Barclays Ctr_0,168 St - Washington Hts_0,40.6841504444,-73.9778748889,40.840556,-73.940133
604,333918299.06,Hunts Point Av_0,168 St - Washington Hts_0,40.820948,-73.890549,40.840556,-73.940133
605,325392199.971,42 St - Port Authority Bus Terminal_0,168 St - Washington Hts_0,40.757308,-73.989735,40.840556,-73.940133
606,325173780.771,Sterling St_0,168 St - Washington Hts_0,40.662742,-73.95085,40.840556,-73.940133
607,325058420.688,14 St - Union Sq_0,168 St - Washington Hts_0,40.7352045,-73.9902595,40.840556,-73.940133
608,319530398.335,Broadway_1,168 St - Washington Hts_0,40.76182,-73.925508,40.840556,-73.940133
609,316850580.771,80 St_0,168 St - Washington Hts_0,40.679371,-73.858992,40.840556,-73.940133
610,316289201.942,E 180 St_0,168 St - Washington Hts_0,40.841894,-73.873488,40.840556,-73.940133
611,314564580.771,Winthrop St_0,168 St - Washington Hts_0,40.656652,-73.9502,40.840556,-73.940133
612,442327130.854,Jackson Hts - Roosevelt Av_0,Whitehall St_0,40.746644,-73.891338,40.703087,-74.012994
613,422690825.437,149 St - Grand Concourse_0,Whitehall St_0,40.8183983333,-73.926929,40.703087,-74.012994
614,417465341.297,125 St_2,Whitehall St_0,40.804138,-73.937594,40.703087,-74.012994
615,416713510.066,Grand Central - 42 St_0,Whitehall St_0,40.751707,-73.9766866,40.703087,-74.012994
616,413737883.825,Broadway Jct_0,Whitehall St_0,40.678904,-73.9045792,40.703087,-74.012994
617,408380062.633,Junction Blvd_0,Whitehall St_0,40.749145,-73.869527,40.703087,-74.012994
618,407442425.408,Kew Gardens - Union Tpke_0,Whitehall St_0,40.714441,-73.831008,40.703087,-74.012994
619,392248171.986,3 Av - 149 St_0,Whitehall St_0,40.816109,-73.917757,40.703087,-74.012994
620,379484321.518,Lexington Av/63 St_0,Whitehall St_0,40.764629,-73.966113,40.703087,-74.012994
621,379443047.881,Queensboro Plaza_0,Whitehall St_0,40.750582,-73.940202,40.703087,-74.012994
622,369902625.094,Franklin Av_1,Whitehall St_0,40.670682,-73.958131,40.703087,-74.012994
623,368509771.986,3 Av - 138 St_0,Whitehall St_0,40.810476,-73.926138,40.703087,-74.012994
624,363878656.287,161 St - Yankee Stadium_0,Whitehall St_0,40.8279346667,-73.925711,40.703087,-74.012994
625,356267834.768,36 St_0,Whitehall St_0,40.655144,-74.003549,40.703087,-74.012994
626,353923321.986,72 St_2,Whitehall St_0,40.768799,-73.958424,40.703087,-74.012994
627,339547091.503,Euclid Av_0,Whitehall St_0,40.675377,-73.872106,40.703087,-74.012994
628,338021371.986,39 Av_0,Whitehall St_0,40.752882,-73.932755,40.703087,-74.012994
629,336704846.544,Forest Hills - 71 Av_0,Whitehall St_0,40.721691,-73.844521,40.703087,-74.012994
630,335472571.986,36 Av_0,Whitehall St_0,40.756804,-73.929575,40.703087,-74.012994
631,334288171.986,Parsons Blvd_0,Whitehall St_0,40.707564,-73.803326,40.703087,-74.012994
632,330920659.077,59 St_0,Whitehall St_0,40.762526,-73.967967,40.703087,-74.012994
633,330914925.426,Grant Av_0,Whitehall St_0,40.677044,-73.86505,40.703087,-74.012994
634,329528065.467,Atlantic Av - Barclays Ctr_0,Whitehall St_0,40.6841504444,-73.9778748889,40.703087,-74.012994
635,329374171.986,Hunts Point Av_0,Whitehall St_0,40.820948,-73.890549,40.703087,-74.012994
636,328155320.557,President St_0,Whitehall St_0,40.667883,-73.950683,40.703087,-74.012994
637,326612205.984,42 St - Port Authority Bus Terminal_0,Whitehall St_0,40.757308,-73.989735,40.703087,-74.012994
638,319424048.869,14 St - Union Sq_0,Whitehall St_0,40.7352045,-73.9902595,40.703087,-74.012994
639,318601756.271,Sterling St_0,Whitehall St_0,40.662742,-73.95085,40.703087,-74.012994
640,314142571.986,Broadway_1,Whitehall St_0,40.76182,-73.925508,40.703087,-74.012994
641,311572171.986,E 180 St_0,Whitehall St_0,40.841894,-73.873488,40.703087,-74.012994
642,310477461.422,80 St_0,Whitehall St_0,40.679371,-73.858992,40.703087,-74.012994
643,309243152.757,168 St - Washington Hts_0,Whitehall St_0,40.840556,-73.940133,40.703087,-74.012994
644,308611041.986,Winthrop St_0,Whitehall St_0,40.656652,-73.9502,40.703087,-74.012994
645,439566407.712,Jackson Hts - Roosevelt Av_0,88 St_0,40.746644,-73.891338,40.679843,-73.85147
646,422886562.124,149 St - Grand Concourse_0,88 St_0,40.8183983333,-73.926929,40.679843,-73.85147
647,418773500.199,125 St_2,88 St_0,40.804138,-73.937594,40.679843,-73.85147
648,409908405.086,Grand Central - 42 St_0,88 St_0,40.751707,-73.9766866,40.679843,-73.85147
649,406397855.648,Junction Blvd_0,88 St_0,40.749145,-73.869527,40.679843,-73.85147
650,403576064.726,Kew Gardens - Union Tpke_0,88 St_0,40.714441,-73.831008,40.679843,-73.85147
651,392320800.0,3 Av - 149 St_0,88 St_0,40.816109,-73.917757,40.679843,-73.85147
652,379327904.036,Lexington Av/63 St_0,88 St_0,40.764629,-73.966113,40.679843,-73.85147
653,376248452.789,Queensboro Plaza_0,88 St_0,40.750582,-73.940202,40.679843,-73.85147
654,370486656.738,Franklin Av_1,88 St_0,40.670682,-73.958131,40.679843,-73.85147
655,369543600.0,3 Av - 138 St_0,88 St_0,40.810476,-73.926138,40.679843,-73.85147
656,362260450.445,161 St - Yankee Stadium_0,88 St_0,40.8279346667,-73.925711,40.679843,-73.85147
657,356048331.711,36 St_0,88 St_0,40.655144,-74.003549,40.679843,-73.85147
658,353750400.0,72 St_2,88 St_0,40.768799,-73.958424,40.679843,-73.85147
659,335041200.0,39 Av_0,88 St_0,40.752882,-73.932755,40.679843,-73.85147
660,332733449.782,Forest Hills - 71 Av_0,88 St_0,40.721691,-73.844521,40.679843,-73.85147
661,332528400.0,36 Av_0,88 St_0,40.756804,-73.929575,40.679843,-73.85147
662,331250400.0,Parsons Blvd_0,88 St_0,40.707564,-73.803326,40.679843,-73.85147
663,329508000.0,Hunts Point Av_0,88 St_0,40.820948,-73.890549,40.679843,-73.85147
664,328320846.648,59 St_0,88 St_0,40.762526,-73.967967,40.679843,-73.85147
665,327776523.719,Atlantic Av - Barclays Ctr_0,88 St_0,40.6841504444,-73.9778748889,40.679843,-73.85147
666,327744000.0,President St_0,88 St_0,40.667883,-73.950683,40.679843,-73.85147
667,320844434.885,42 St - Port Authority Bus Terminal_0,88 St_0,40.757308,-73.989735,40.679843,-73.85147
668,318265505.06,14 St - Union Sq_0,88 St_0,40.7352045,-73.9902595,40.679843,-73.85147
669,318132000.0,Sterling St_0,88 St_0,40.662742,-73.95085,40.679843,-73.85147
670,310863600.0,Broadway_1,88 St_0,40.76182,-73.925508,40.679843,-73.85147
671,310510800.0,E 180 St_0,88 St_0,40.841894,-73.873488,40.679843,-73.85147
672,307638180.771,168 St - Washington Hts_0,88 St_0,40.840556,-73.940133,40.679843,-73.85147
673,307522800.0,Winthrop St_0,88 St_0,40.656652,-73.9502,40.679843,-73.85147
674,302504497.984,Grand Central - 42 St_1,88 St_0,40.752769,-73.979189,40.679843,-73.85147
675,301522373.615,Whitehall St_0,88 St_0,40.703087,-74.012994,40.679843,-73.85147
676,301163305.089,59 St - Columbus Circle_0,88 St_0,40.768275,-73.9818187143,40.679843,-73.85147
677,301045028.59,5 Av/53 St_0,88 St_0,40.760167,-73.975224,40.679843,-73.85147
678,280935692.304,Broadway Jct_0,88 St_0,40.678904,-73.9045792,40.679843,-73.85147
679,203059500.0,Euclid Av_0,88 St_0,40.675377,-73.872106,40.679843,-73.85147
680,193777200.0,Grant Av_0,88 St_0,40.677044,-73.86505,40.679843,-73.85147
681,172418400.0,80 St_0,88 St_0,40.679371,-73.858992,40.679843,-73.85147
682,436304836.472,Jackson Hts - Roosevelt Av_0,Church Av_0,40.746644,-73.891338,40.650843,-73.949575
683,418735560.339,149 St - Grand Concourse_0,Church Av_0,40.8183983333,-73.926929,40.650843,-73.949575
684,415184593.84,125 St_2,Church Av_0,40.804138,-73.937594,40.650843,-73.949575
685,411012199.158,Broadway Jct_0,Church Av_0,40.678904,-73.9045792,40.650843,-73.949575
686,407965445.724,Grand Central - 42 St_0,Church Av_0,40.751707,-73.9766866,40.650843,-73.949575
687,406542530.648,Junction Blvd_0,Church Av_0,40.749145,-73.869527,40.650843,-73.949575
688,403658992.055,Kew Gardens - Union Tpke_0,Church Av_0,40.714441,-73.831008,40.650843,-73.949575
689,388324800.0,3 Av - 149 St_0,Church Av_0,40.816109,-73.917757,40.650843,-73.949575
690,376057780.955,Queensboro Plaza_0,Church Av_0,40.750582,-73.940202,40.650843,-73.949575
691,374825809.172,Lexington Av/63 St_0,Church Av_0,40.764629,-73.966113,40.650843,-73.949575
692,366094800.0,3 Av - 138 St_0,Church Av_0,40.810476,-73.926138,40.650843,-73.949575
693,359310844.803,161 St - Yankee Stadium_0,Church Av_0,40.8279346667,-73.925711,40.650843,-73.949575
694,349974720.283,36 St_0,Church Av_0,40.655144,-74.003549,40.650843,-73.949575
695,349351200.0,72 St_2,Church Av_0,40.768799,-73.958424,40.650843,-73.949575
696,335798700.0,Euclid Av_0,Church Av_0,40.675377,-73.872106,40.650843,-73.949575
697,334051200.0,39 Av_0,Church Av_0,40.752882,-73.932755,40.650843,-73.949575
698,331502400.0,36 Av_0,Church Av_0,40.756804,-73.929575,40.650843,-73.949575
699,329911200.0,Parsons Blvd_0,Church Av_0,40.707564,-73.803326,40.650843,-73.949575
700,329907618.077,Forest Hills - 71 Av_0,Church Av_0,40.721691,-73.844521,40.650843,-73.949575
701,327110400.0,Grant Av_0,Church Av_0,40.677044,-73.86505,40.650843,-73.949575
702,325915200.0,Hunts Point Av_0,Church Av_0,40.820948,-73.890549,40.650843,-73.949575
703,325187700.687,59 St_0,Church Av_0,40.762526,-73.967967,40.650843,-73.949575
704,318062342.054,42 St - Port Authority Bus Terminal_0,Church Av_0,40.757308,-73.989735,40.650843,-73.949575
705,312518441.027,14 St - Union Sq_0,Church Av_0,40.7352045,-73.9902595,40.650843,-73.949575
706,309776400.0,Broadway_1,Church Av_0,40.76182,-73.925508,40.650843,-73.949575
707,306709200.0,E 180 St_0,Church Av_0,40.841894,-73.873488,40.650843,-73.949575
708,306252000.0,80 St_0,Church Av_0,40.679371,-73.858992,40.650843,-73.949575
709,305827453.479,Atlantic Av - Barclays Ctr_0,Church Av_0,40.6841504444,-73.9778748889,40.650843,-73.949575
710,304308180.771,168 St - Washington Hts_0,Church Av_0,40.840556,-73.940133,40.650843,-73.949575
711,299653297.984,Grand Central - 42 St_1,Church Av_0,40.752769,-73.979189,40.650843,-73.949575
712,298621333.414,Whitehall St_0,Church Av_0,40.703087,-74.012994,40.650843,-73.949575
713,298150479.518,59 St - Columbus Circle_0,Church Av_0,40.768275,-73.9818187143,40.650843,-73.949575
714,297433786.873,5 Av/53 St_0,Church Av_0,40.760167,-73.975224,40.650843,-73.949575
715,297291600.0,88 St_0,Church Av_0,40.679843,-73.85147,40.650843,-73.949575
716,296326800.0,Mets - Willets Point_0,Church Av_0,40.754622,-73.845625,40.650843,-73.949575
717,292518396.15,34 St - Penn Station_1,Church Av_0,40.752287,-73.993391,40.650843,-73.949575
718,234115643.46,Franklin Av_1,Church Av_0,40.670682,-73.958131,40.650843,-73.949575
719,190882800.0,President St_0,Church Av_0,40.667883,-73.950683,40.650843,-73.949575
720,180968400.0,Sterling St_0,Church Av_0,40.662742,-73.95085,40.650843,-73.949575
721,170233200.0,Winthrop St_0,Church Av_0,40.656652,-73.9502,40.650843,-73.949575
722,435843704.957,Jackson Hts - Roosevelt Av_0,Grand Central - 42 St_1,40.746644,-73.891338,40.752769,-73.979189
723,423573816.981,149 St - Grand Concourse_0,Grand Central - 42 St_1,40.8183983333,-73.926929,40.752769,-73.979189
724,418818722.12,125 St_2,Grand Central - 42 St_1,40.804138,-73.937594,40.752769,-73.979189
725,417671147.792,Broadway Jct_0,Grand Central - 42 St_1,40.678904,-73.9045792,40.752769,-73.979189
726,415757870.76,Grand Central - 42 St_0,Grand Central - 42 St_1,40.751707,-73.9766866,40.752769,-73.979189
727,409613428.632,Junction Blvd_0,Grand Central - 42 St_1,40.749145,-73.869527,40.752769,-73.979189
728,406975003.225,Kew Gardens - Union Tpke_0,Grand Central - 42 St_1,40.714441,-73.831008,40.752769,-73.979189
729,393076696.978,3 Av - 149 St_0,Grand Central - 42 St_1,40.816109,-73.917757,40.752769,-73.979189
730,379373117.281,Queensboro Plaza_0,Grand Central - 42 St_1,40.750582,-73.940202,40.752769,-73.979189
731,376411894.595,Lexington Av/63 St_0,Grand Central - 42 St_1,40.764629,-73.966113,40.752769,-73.979189
732,372044832.359,Franklin Av_1,Grand Central - 42 St_1,40.670682,-73.958131,40.752769,-73.979189
733,369867041.909,3 Av - 138 St_0,Grand Central - 42 St_1,40.810476,-73.926138,40.752769,-73.979189
734,364628792.615,161 St - Yankee Stadium_0,Grand Central - 42 St_1,40.8279346667,-73.925711,40.752769,-73.979189
735,357870930.767,36 St_0,Grand Central - 42 St_1,40.655144,-74.003549,40.752769,-73.979189
736,350884897.984,72 St_2,Grand Central - 42 St_1,40.768799,-73.958424,40.752769,-73.979189
737,341011597.984,Euclid Av_0,Grand Central - 42 St_1,40.675377,-73.872106,40.752769,-73.979189
738,337946497.984,39 Av_0,Grand Central - 42 St_1,40.752882,-73.932755,40.752769,-73.979189
739,335451697.984,36 Av_0,Grand Central - 42 St_1,40.756804,-73.929575,40.752769,-73.979189
740,334605697.984,Parsons Blvd_0,Grand Central - 42 St_1,40.707564,-73.803326,40.752769,-73.979189
741,332512941.524,Forest Hills - 71 Av_0,Grand Central - 42 St_1,40.721691,-73.844521,40.752769,-73.979189
742,332085697.984,Grant Av_0,Grand Central - 42 St_1,40.677044,-73.86505,40.752769,-73.979189
743,331101707.945,59 St_0,Grand Central - 42 St_1,40.762526,-73.967967,40.752769,-73.979189
744,330382460.601,Hunts Point Av_0,Grand Central - 42 St_1,40.820948,-73.890549,40.752769,-73.979189
745,329594497.984,President St_0,Grand Central - 42 St_1,40.667883,-73.950683,40.752769,-73.979189
746,327577265.152,Atlantic Av - Barclays Ctr_0,Grand Central - 42 St_1,40.6841504444,-73.9778748889,40.752769,-73.979189
747,326565683.762,42 St - Port Authority Bus Terminal_0,Grand Central - 42 St_1,40.757308,-73.989735,40.752769,-73.979189
748,322667727.574,14 St - Union Sq_0,Grand Central - 42 St_1,40.7352045,-73.9902595,40.752769,-73.979189
749,320310097.984,Sterling St_0,Grand Central - 42 St_1,40.662742,-73.95085,40.752769,-73.979189
750,314013697.984,Broadway_1,Grand Central - 42 St_1,40.76182,-73.925508,40.752769,-73.979189
751,311842733.965,E 180 St_0,Grand Central - 42 St_1,40.841894,-73.873488,40.752769,-73.979189
752,311230897.984,80 St_0,Grand Central - 42 St_1,40.679371,-73.858992,40.752769,-73.979189
753,309700897.984,Winthrop St_0,Grand Central - 42 St_1,40.656652,-73.9502,40.752769,-73.979189
754,309574157.727,168 St - Washington Hts_0,Grand Central - 42 St_1,40.840556,-73.940133,40.752769,-73.979189
755,308580669.97,Whitehall St_0,Grand Central - 42 St_1,40.703087,-74.012994,40.752769,-73.979189
756,433167304.021,Jackson Hts - Roosevelt Av_0,181 St_0,40.746644,-73.891338,40.849505,-73.933596
757,413810284.717,149 St - Grand Concourse_0,181 St_0,40.8183983333,-73.926929,40.849505,-73.933596
758,412242781.324,Broadway Jct_0,181 St_0,40.678904,-73.9045792,40.849505,-73.933596
759,410314053.674,125 St_2,181 St_0,40.804138,-73.937594,40.849505,-73.933596
760,406796546.757,Grand Central - 42 St_0,181 St_0,40.751707,-73.9766866,40.849505,-73.933596
761,404789131.148,Junction Blvd_0,181 St_0,40.749145,-73.869527,40.849505,-73.933596
762,401973201.999,Kew Gardens - Union Tpke_0,181 St_0,40.714441,-73.831008,40.849505,-73.933596
763,385002000.0,3 Av - 149 St_0,181 St_0,40.816109,-73.917757,40.849505,-73.933596
764,374736312.081,Lexington Av/63 St_0,181 St_0,40.764629,-73.966113,40.849505,-73.933596
765,374371816.87,Queensboro Plaza_0,181 St_0,40.750582,-73.940202,40.849505,-73.933596
766,366260402.195,Franklin Av_1,181 St_0,40.670682,-73.958131,40.849505,-73.933596
767,362106000.0,3 Av - 138 St_0,181 St_0,40.810476,-73.926138,40.849505,-73.933596
768,352688082.113,161 St - Yankee Stadium_0,181 St_0,40.8279346667,-73.925711,40.849505,-73.933596
769,351742070.283,36 St_0,181 St_0,40.655144,-74.003549,40.849505,-73.933596
770,349160400.0,72 St_2,181 St_0,40.768799,-73.958424,40.849505,-73.933596
771,335193900.0,Euclid Av_0,181 St_0,40.675377,-73.872106,40.849505,-73.933596
772,332352000.0,39 Av_0,181 St_0,40.752882,-73.932755,40.849505,-73.933596
773,329803200.0,36 Av_0,181 St_0,40.756804,-73.929575,40.849505,-73.933596
774,328618800.0,Parsons Blvd_0,181 St_0,40.707564,-73.803326,40.849505,-73.933596
775,327469265.419,Forest Hills - 71 Av_0,181 St_0,40.721691,-73.844521,40.849505,-73.933596
776,326307600.0,Grant Av_0,181 St_0,40.677044,-73.86505,40.849505,-73.933596
777,324954255.15,59 St_0,181 St_0,40.762526,-73.967967,40.849505,-73.933596
778,323409600.0,President St_0,181 St_0,40.667883,-73.950683,40.849505,-73.933596
779,322794000.0,Hunts Point Av_0,181 St_0,40.820948,-73.890549,40.849505,-73.933596
780,322583275.527,Atlantic Av - Barclays Ctr_0,181 St_0,40.6841504444,-73.9778748889,40.849505,-73.933596
781,314100633.757,42 St - Port Authority Bus Terminal_0,181 St_0,40.757308,-73.989735,40.849505,-73.933596
782,313855200.0,Sterling St_0,181 St_0,40.662742,-73.95085,40.849505,-73.933596
783,313509751.292,14 St - Union Sq_0,181 St_0,40.7352045,-73.9902595,40.849505,-73.933596
784,308156400.0,Broadway_1,181 St_0,40.76182,-73.925508,40.849505,-73.933596
785,305380800.0,80 St_0,181 St_0,40.679371,-73.858992,40.849505,-73.933596
786,305053200.0,E 180 St_0,181 St_0,40.841894,-73.873488,40.849505,-73.933596
787,303246000.0,Winthrop St_0,181 St_0,40.656652,-73.9502,40.849505,-73.933596
788,298087297.984,Grand Central - 42 St_1,181 St_0,40.752769,-73.979189,40.849505,-73.933596
789,297722971.986,Whitehall St_0,181 St_0,40.703087,-74.012994,40.849505,-73.933596
790,296168400.0,88 St_0,181 St_0,40.679843,-73.85147,40.849505,-73.933596
791,294949013.045,5 Av/53 St_0,181 St_0,40.760167,-73.975224,40.849505,-73.933596
792,294883200.0,Mets - Willets Point_0,181 St_0,40.754622,-73.845625,40.849505,-73.933596
793,292964400.0,Church Av_0,181 St_0,40.650843,-73.949575,40.849505,-73.933596
794,292208400.0,Jamaica - 179 St_0,181 St_0,40.712646,-73.783817,40.849505,-73.933596
795,291237006.632,59 St - Columbus Circle_0,181 St_0,40.768275,-73.9818187143,40.849505,-73.933596
796,290407126.141,34 St - Penn Station_1,181 St_0,40.752287,-73.993391,40.849505,-73.933596
797,171352980.771,168 St - Washington Hts_0,181 St_0,40.840556,-73.940133,40.849505,-73.933596
798,433062199.761,Jackson Hts - Roosevelt Av_0,Prospect Park_0,40.746644,-73.891338,40.661614,-73.962246
799,415559305.086,149 St - Grand Concourse_0,Prospect Park_0,40.8183983333,-73.926929,40.661614,-73.962246
800,411448938.434,125 St_2,Prospect Park_0,40.804138,-73.937594,40.661614,-73.962246
801,407881613.28,Broadway Jct_0,Prospect Park_0,40.678904,-73.9045792,40.661614,-73.962246
802,404051515.369,Grand Central - 42 St_0,Prospect Park_0,40.751707,-73.9766866,40.661614,-73.962246
803,403423062.839,Junction Blvd_0,Prospect Park_0,40.749145,-73.869527,40.661614,-73.962246
804,400271836.769,Kew Gardens - Union Tpke_0,Prospect Park_0,40.714441,-73.831008,40.661614,-73.962246
805,398656271.057,36 St_0,Prospect Park_0,40.655144,-74.003549,40.661614,-73.962246
806,385052249.857,3 Av - 149 St_0,Prospect Park_0,40.816109,-73.917757,40.661614,-73.962246
807,372542372.865,Queensboro Plaza_0,Prospect Park_0,40.750582,-73.940202,40.661614,-73.962246
808,372495627.453,Lexington Av/63 St_0,Prospect Park_0,40.764629,-73.966113,40.661614,-73.962246
809,362429852.304,3 Av - 138 St_0,Prospect Park_0,40.810476,-73.926138,40.661614,-73.962246
810,361285296.319,Franklin Av_1,Prospect Park_0,40.670682,-73.958131,40.661614,-73.962246
